source,offer_id,url,title,company,location,published_date,contract_type,salary,query,description
france-travail-api,199SJVH,https://candidat.francetravail.fr/offres/recherche/detail/199SJVH,Assistant logistique et programmation H/F (H/F),SAM SOCIETE DES ACIERS D'ARMATURE POUR L,54 - NEUVES MAISONS,2025-10-29T10:27:14.897Z,CDI,Annuel de 28000.0 Euros à 32000.0 Euros sur 13.0 mois,python sql,"Pour notre site situé à Neuves-Maisons (54) nous recherchons:

Assistant logistique et programmation H/F

Sous la responsabilité du Responsable Logistique, notre futur collaborateur/trice assiste dans toutes les actions liées à la chaîne logistique de l'entreprise et veille au respect des bonnes pratiques du service.

Missions:
Logistique:

- Assurer la mise à jour des données transporteurs dans le site web;

- Identifier et faire valider les litiges transport au responsable et/ou à la direction générale;

- Éditer et mettre à jour les écarts de prix et la grille tarifaire sur la base des directives reçues;

- Traiter les factures de transport routier en partenariat avec la comptabilité;

- Suivre toutes les activités administratives liées aux contrats ferroviaires;

- Habiliter l'entrée des transporteurs sur le site web;

- S'assurer du suivi administratif des certificats QSE et des questionnaires RIVA GROUP auprès des transporteurs;

- Réaliser et proposer les demandes de tarifications (cotations) liées aux transports;

- Aider à la rédaction et à la mise à jour de la gestion documentaire.

Programmation:

- Collecter, mettre à jour et diffuser toutes les données de programmation et de production;

- Contrôler la réalisation de production et s'assurer des stocks minimums;

- Élaborer les ordres de production des usines en fonction des différentes contraintes (commerciales, productions et expéditions);

- Préparer des tableaux de synthèse pour les différentes situations (commerciale, stocks, ruptures de produits...);

- Affecter le tonnage produit sur les différentes commandes;

- Mettre à jour les nomenclatures.


Profil recherché:

-Avoir une formation en logistique ou dans le domaine administratif;

- Posséder une expérience dans une entreprise privée;

- Maîtriser les outils informatiques et bureautiques;

- Connaître le monde du transport et ses bonnes pratiques;

- La maîtrise de l'anglais constitue un plus."
france-travail-api,201KFGZ,https://candidat.francetravail.fr/offres/recherche/detail/201KFGZ,Développeur informatique industrielle - électronique H/F (H/F),Oz2B,67 - Duttlenheim,2025-12-10T11:50:34.854Z,CDI,Annuel de 50000.0 Euros à 60000.0 Euros sur 13.0 mois,python sql,"Oz2B, cabinet conseils en recrutement, prestations RH et formation, travaille aux côtés des entreprises pour mettre en relation ceux qui sont fait pour se rencontrer et ainsi écrire ensemble la suite de leur parcours.

Aujourd'hui, je cherche un-e développeur informatique industrielle - électronique pour compléter l'équipe BE d'une industrie.

Cette société incarne le parfait équilibre entre expertise technique, diversité industrielle et approche humaine, offrant un environnement stimulant pour les profils en production, bureau d'études ou fonctions supports. Une production très diversifiée, qu'elle soit unitaire, en petites séries ou destinée à l'export (50 % du chiffre d'affaires), notamment vers l'Europe et l'Asie Des compétences artisanales (usinage, chaudronnerie, soudage) et techniques (automatisme, essais, contrôle qualité) alliées à une forte capacité d'innovation et d'adaptation L'entreprise démontre son agilité (rapatriement de production, modernisation d'outils) tout en restant stable et à taille humaine, favorisant la mobilité interne et les échanges au quotidien.

Vous intégrerez le Bureau d'Études Électriques et Informatique Industrielle et vous serez directement impliqué(e) dans des projets stratégiques liés à la conception et la réalisation de systèmes servo-hydrauliques.

Dans un environnement à la fois technique et innovant, vous deviendrez un acteur clé dans le développement de solutions techniques sur-mesure, permettant à l'entreprise de se distinguer sur le marché.

Vos responsabilités :

Continuité et Innovation : Vous garantissez la fiabilité des produits existants tout en pilotant des développements pour les futures générations de produits.
Suivi et Optimisation : Vous assurez le suivi de l'évolution des produits : obsolescence, anticipation technique, protocoles de test et validation des cartes électroniques.
Développement & Amélioration : Vous pilotez les évolutions techniques, les nouvelles fonctionnalités et les optimisations logicielles.
Programmation : Vous serez en charge de programmer nos produits (systèmes numériques dédiés avec interface PC). Vous serez autonome sur la programmation et serez en charge de monter en compétences vos collègues sur ce sujet.
Travail en équipe : Vous collaborerez étroitement avec le Bureau d'Études Mécanique et échangerez avec nos Chargés d'Affaires pour prescrire les meilleures solutions techniques à nos clients
Profil recherché

Formation technique en électronique base FPGA et informatique industrielle
Expérience significative sur un poste similaire
Expert en programmation en langage C en environnement industriel
Connaissances en langage VHDL seraient un plus
Anglais opérationnel (lecture technique)
Vos atouts sont les suivants :

Adaptabilité : Vous êtes capable de travailler au sein d'une équipe diversifiée tout en faisant preuve d'autonomie.
Rigueur et analyse : Vous appréciez de produire des résultats fiables et précis dans un environnement technique exigeant.
Sens de l'innovation et curiosité : Vous êtes en perpétuelle recherche de solutions innovantes afin d'adapter nos solutions de demain aux marchés futurs.
Ils ont mis en place un parcours d'intégration personnalisé pour vous accompagner dès vos premiers jours et vous permettre de briller dans votre poste.

Rémunération et Avantages Sociaux

- Fourchette de rémunération : entre 50 et 60K€ annuel

- Restaurant d'entreprise

- Transport en commun pris en charge à 100% / gare à proximité

Type d'emploi : Temps plein, CDI

Avantages :

Prise en charge du transport quotidien
Travail à domicile occasionnel
Lieu du poste : Télétravail hybride (67120 Duttlenheim)"
france-travail-api,202BDGX,https://candidat.francetravail.fr/offres/recherche/detail/202BDGX,Technicien Programmeur H/F,ABOUTIR EMPLOI EST,44 - DIVATTE SUR LOIRE,2025-12-31T11:20:33.816Z,Intérim - 12 Mois,Mensuel de 2500.0 Euros à 2900.0 Euros sur 12.0 mois,python sql,"Aboutir emploi, agence d'emploi recherche Technicien programmeur (H/F)  - spécialisée dans la fabrication de pièces pour le médical pour son client situé à 15 min de Vallet

VALORISEZ VOTRE PARCOURS EN REJOIGNANT NOTRE CLIENT

 Rejoignez une entreprise à forte culture humaine et une équipe passionnée, engagée dans des projets toujours plus innovants.

Vous aurez pour missions :

Réaliser la programmation FAO et la simulation des différentes opérations d'usinage en respectant le planning FAO ;
-        Définir les outils coupants ;
-        Rédiger le dossier technique (Fiches Outils, Fiches d'Aides à la Réalisation) ;
-        Rédiger la fiche d'autocontrôle ;
-        Contrôler les parcours sur machine ;
-        Contrôler et valider la première pièce ;
-        Rendre compte au Responsable FAO de son avancement par rapport au planning

Logiciel powermill

Horaire : JN

Conditions :

Intérim - Divatte sur Loire (44)


Salaire selon expérience

Poste à pourvoir dès maintenant

 Profil recherché :
Compétences techniques indispensables
Maîtrise de la programmation 
Avoir une expérience en usinage, poste terrain 

Rigueur, précision et autonomie.
Capacité d'analyse et de synthèse.

 Vous vous reconnaissez dans ce profil, n'hésitez pas.

 Pour postuler, présentez vous à notre agence de Vallet
 4 route de Clisson 
 44330 VALLET 


A très bientôt,
 L'équipe d'Aboutir Emploi Vallet
"
france-travail-api,201ZKXW,https://candidat.francetravail.fr/offres/recherche/detail/201ZKXW,Programmateur des interventions électriques F/H,ENEDIS,21 - Dijon,2025-12-30T13:19:37.027Z,CDI,Annuel de 25800.0 Euros à 33500.0 Euros sur 12.0 mois,python sql,"La programmation des interventions clientèle et réseau est un enjeu de performance.

Vos missions :
Programmer les interventions des techniciens, sur les installations de comptage et de télécommunication, en veillant à la bonne adéquation avec le nombre et les compétences des ressources sollicitées,
Valider et sécuriser les rendez-vous clients via des appels sortants,
Analyser les affaires en cours afin d'optimiser les délais de programmation et d'éviter des déplacements de technicien infructueux,
Assurer le suivi des opérations réalisées à distance sur les compteurs (relève des index de consommation, mise en service, .) et garantir une facturation optimale des clients,
Suivre les dépannages de lignes téléphoniques gérées par Orange ainsi que les prestataires en charge de cette activité pour valider le bon fonctionnement des compteurs.
Vous serez accompagné au quotidien dans votre montée en compétences techniques, vous permettant au fur et à mesure de gagner en autonomie et de diversifier vos missions.

Vous êtes titulaire d'un BAC+2+3 à dominante technique de préférence.
Vos atouts :
Vous faites preuve d'une grande capacité d'adaptation, tout en étant orienté client et doté d'un bon sens relationnel. Vous travaillez de manière autonome avec une organisation rigoureuse et méthodique. De plus, vous êtes à l'aise avec les outils informatiques et bureautiques.
Vous êtes rigoureux, autonome et dynamique. Travailler en équipe vous motive, vous êtes notamment attentif au partage des informations. Vous avez le sens du client, de l'organisation, de l'analyse, et un bon relationnel.

Tout en étant soumise au principe de neutralité religieuse et politique, Enedis ouvre ses postes à toutes les compétences, toutes les énergies et toutes les personnalités sans exclusion. Conformément aux engagements pris par Enedis en faveur de l'accueil et de l'intégration des personnes en situation de handicap, cet emploi est ouvert à toutes et à tous sous réserve de l'aptitude médicale délivrée par la médecine du travail.

Assurez-vous d'avoir le diplôme correspondant à l'offre pour postuler."
france-travail-api,201WKKH,https://candidat.francetravail.fr/offres/recherche/detail/201WKKH,Technicien Préparateur Programmeur Plieur CN  cellule robotisée (H/F),LE CHOIX RH,44 - ST HERBLAIN,2025-12-23T15:17:59.878Z,CDI,Horaire de 15.0 Euros à 16.0 Euros,python sql,"Pour une entreprise historique et reconnue pour son savoir-faire et son avancée technologique en sous-traitance industrielle pour la fabrication de pièces métalliques.
Pour l' atelier tôlerie, votre rôle consiste à piloter la machine à commande numérique pour plier des pièces à façon en série conformément au plan demandé par le client.
La plieuse est accompagnée d'un robot qui charge la machine et conditionne les pièces à la sortie. Vous piloterez l'ensemble de la cellule. (plieuse + robot)

Travail en régulière 70% au bureau 30% à l'atelier

RESPONSABILITES:

Suivre et respecter les consignes du dossier technique.
Le robot est programmé intuitivement avec la programmation de la plieuse CN
Préparer et réaliser les programmes
Suivre le lancement de la production en s'assurant du bon déroulement des opérations.
Anticiper et préparer la production à venir (matière, outillage...)
Garantir la quantité et la qualité de la production
Respecter les procédures de santé et sécurité au poste de travail
Entretenir son poste et son environnement de travail

AVANTAGES:

Une rémunération à la hauteur de tes compétences.
Prime d'assiduité. 10% si aucune absence injustifiée. Payé au semestre. Actualisé chaque mois.
Participation au bénéfice de l'entreprise. (Peut représenter un mois de salaire)
Mutuelle famille et prévoyance avec un grosse prise en charge par l'entreprise

PROFIL RECHERCHÉ:

Diplôme Bac +2 en chaudronnerie ou dans le domaine de la métallurgie avec une expérience du pliage de tôles.
Bonne capacité pour la vision 3D
Notion CAO SOLIDWORKS
Capacité à analyser et à interpréter des documents techniques complexes
Responsabilité, rigueur et autonomie sont attendues pour ce poste."
france-travail-api,201RZQQ,https://candidat.francetravail.fr/offres/recherche/detail/201RZQQ,Technicien Programmateur sur Machine à Commande Numérique (H/F),KOHLER FRANCE,39 - CHAMPAGNOLE,2025-12-18T12:22:07.410Z,CDI,Salaire à convenir selon l'expérience et les compétences du candidat.,python sql,"Nous recherchons un(e) Technicien Programmateur sur Machine à Commande Numérique (H/F) pour intégrer notre équipe. Vous serez en charge de la programmation et du pilotage des machines à commande numérique afin d'assurer la production selon les normes de qualité et de sécurité de l'entreprise.

Missions principales :
Programmer et configurer les machines à commande numérique (CNC)
Suivre et optimiser les productions selon les plans et spécifications techniques
Réaliser les contrôles qualité des pièces produites
Assurer la maintenance de premier niveau et signaler les anomalies
Participer à l'amélioration continue des process

Profil recherché :

Diplôme : BTS en mécanique, productique ou équivalent
Expérience : minimum 6 ans sur un poste similaire
Maîtrise des logiciels de programmation CNC
Rigueur, autonomie et sens de l'organisation
Capacité à travailler en équipe et à respecter les délais de production"
france-travail-api,200GLJF,https://candidat.francetravail.fr/offres/recherche/detail/200GLJF,Electrotechnicien travaux sous tension F/H,ENEDIS,17 - SAINTES,2025-11-13T11:16:44.918Z,CDI,Annuel de 24600.0 Euros à 25800.0 Euros sur 12.0 mois,python sql,"Description du poste : Enedis, leader de la distribution d'électricité, recherche un Electrotechnicien travaux sous tension H/F pour notre base en Charente-Maritime. 
Ce poste est au cœur de la maintenance et du renforcement de notre réseau électrique, garantissant la sécurité et la fiabilité de la fourniture d'énergie. Vous serez sous la responsabilité d'un chargé de travaux. 

Missions principales :
- intervenir en nacelle ou à l'échelle pour entretenir et renforcer le réseau électrique (hauteur entre 10 a 16 m)
- faciliter les nouveaux raccordements (ouverture de pont, pose et entretien d'interrupteurs aériens, remplacement de poteaux ou d'isolateurs, réparation de conducteurs, etc.).
- selon vos expériences et formations, contribuer à la préparation des chantiers
- effectuer des missions complémentaires pour le bon fonctionnement de la base selon votre montée en compétence et implication

Majoritairement chargé des interventions dans le département de la Charente-Maritime (17). Vous pouvez également être sollicité pour des interventions sur le territoire de la Direction Régionale Poitou-Charentes et sur le territoire national via la Force d'Intervention Rapide Électricité (FIRE) en cas d'évènement climatique majeur.

Avantages :
- Permis PL inclus dans votre cursus de formation
- prime d'intéressement avec abondement possible
- prime d'installation et aide à l'emménagement
- dispositif de congés favorisant l'équilibre vie professionnelle / vie personnelle
- avantages en Nature Énergie (électricité et gaz)
- accompagnement Enedis pour l'évolution de votre carrière

Profil recherché :
- titulaire d'un BAC professionnel, de préférence en électrotechnique, maintenance et mécanique, ou d'un CAP/BEP
- possibilité de rotations d'astreinte imposant une zone d'habitat spécifique
- connaissance et respect des règles de sécurité indispensables et garantie de votre sécurité ainsi que celle de vos collègues
- capacité à travailler efficacement en équipe avec rigueur et respect strict des consignes
- bon sens du relationnel
- Utiliser des outillages variés tels que pinces, clés, boulonnage, etc.

Inclusivité : Tout en respectant le principe de neutralité religieuse et politique, Enedis ouvre ses postes à toutes les compétences, énergies et personnalités sans exclusion. Enedis est engagé dans l'accueil et l'intégration des personnes en situation de handicap. Cet emploi est ouvert à toutes et à tous sous réserve de l'aptitude médicale délivrée par la médecine du travail.

Pour postuler : Assurez-vous de disposer du diplôme correspondant à l'offre avant de soumettre votre candidature.

Rejoignez-nous pour contribuer à la mission vitale de distribution d'électricité et évoluer au sein d'une entreprise engagée dans le développement de ses collaborateurs et la garantie d'un réseau électrique fiable et sécurisé."
france-travail-api,7159446,https://candidat.francetravail.fr/offres/recherche/detail/7159446,Techlead SQL / Python / GMAO (H/F),PROPULSE IT,91 - Évry-Courcouronnes,2025-12-27T14:37:03.000Z,Profession libérale,,python sql,"PROPULSE IT accompagne ses clients grands comptes et PME dans la mise en œuvre des projets It et digitaux. 
PROPULSE IT est un réseau de consultants à forte valeurs ajoutées, complètement associé à notre démarche qualité de suivi des besoins et projets de nos clients.
A ce jour, le réseau de freelance PROPULSE IT comporte plus de 30 000 consultants sur toute la France, et couvre l'ensemble des besoins IT et digitaux.
En constituant ce réseau par cooptation de clients ou de consultants, nous avons privilégié la constance dans le savoir-faire technique et le savoir-être, pour devenir un véritable partenaire privilégié de nos clients.
Parallèlement, nous savons développé un réseau de partenaires sélectionnés pour leur expertise technique, et l'adhésion aux valeurs de notre entreprise.
Aujourd'hui PROPULSE IT est une société en pleine croissance organique, Champion de la Croissance du journal Les Echos 5 années consécutives. 
Ce développement s'appuie sur la qualité et la pérennité des missions réalisées. 
La satisfaction client est ainsi liée à l'épanouissement des consultants !
Alors, n'hésitez pas à postuler !
Le poste : 

PROPULSE IT recherche un Techlead SQL Python GMAO
La prestation couvre les activités suivantes :
-Audit de l'existant.
-Proposition technique et discussion économique autour des choix 
-Mise en backlog / roadmap des évolutions complémentaires nécessaires
-Assurer la qualité du delivery 
-Ecrire les documentations nécessaires
-Ajuster la production des livrables
-Assurer le passage de témoins entre les équipes
-Participer à la compréhension des travaux de spécification afin de maitriser le planning global.
-Participer et animer les réunions planning, valide l'avancement avec les différents « stakeholders » (possiblement en anglais avec d'autres entités internationales).
-Faire valider par les clients en environnement pré-production.
Profil recherché : 

-Compréhension technique des environnements GMAO maximo, Qliksense, ETL ?
-Compétences en coordination technique et fonctionnelle de plusieurs squads
-Compétences en gestion d'un backlog produit : rédaction et suivi des Epics.features/USs
-Compétences techniques basiques en SQL
-Compétences techniques basiques en script (par exemple : shell, python, etc ?)
-Compétences techniques en Automatisation des tâches (développement de scripts, tests automatiques, etc ?)
-Connaissances générales pour les technologies Big Data (NoSql , Data Virtualization, etc ?) et Cloud (Azure, Kubernetes)"
france-travail-api,6964109,https://candidat.francetravail.fr/offres/recherche/detail/6964109,Développeur Full-Stack Expert Python ReactJS H/F,JEMS,75 - Paris,2025-12-23T02:31:42.000Z,CDD - 36 Mois,Annuel de 55000.0 Euros à 80000.0 Euros,python sql,"RESPONSABILITÉS : 

Nous recherchons un(e)  Tech Lead Full-Stack expérimenté(e), passionné(e) par la technologie, pour travailler   soit en interne, en collaborant de manière transversale sur divers projets passionnants,  soit directement chez nos clients, en étant au cœur de leurs défis numériques.
Si vous souhaitez participer à des projets d'envergure, continuer à apprendre et évoluer dans votre carrière, c'est l'occasion rêvée !
Vos missions principales :
 • Être le référent technique de l'équipe projet (confirmés + juniors)
 •  Encadrer, coacher, accompagner les développeurs vers l'excellence technique
 •  Challenger et valider les choix d'architecture et les décisions techniques
 •  Garantir la qualité du code, mettre en place les standards de développement et superviser leur respect
 • Participer activement aux revues de code et à la transmission de savoir-faire
 •  Contribuer à la roadmap technique avec les autres Tech Leads à travers les communautés
 •  Piloter la maîtrise et la réduction de la dette technique
 • Assurer une veille technologique régulière et la partager au sein de l'équipe
 •  Veiller à la bonne application des normes, standards et bonnes pratiques de JEMS  sur l'ensemble du périmètre des réalisations techniques
 • Améliorer, enrichir, former et mettre en place le contrôle des  normes, standards et bonnes pratiques  de JEMS

PROFIL RECHERCHÉ : 

En tant que  Techlead Full-Stack  vous disposez d' une expertise en Infrastructure  (on-premise et/ou cloud) et  en Digital.
Stack technique recherchée :
 •  Front-end : ReactJS
 •  Back-end : Python 3.9 minimum
 •  Compétences Cloud : AWS, GCP ou Azure
 •  Experience Banque indispensable

Compétences attendues :
 • Maîtrise avancée des environnements front et back (architecture, bonnes pratiques, clean code)
 • Solide expérience sur la conception d 'API REST robustes et scalables
 •  Pratique des tests unitaires systématique avec un taux de couverture de code élevé
 • Très bonne compréhension de l' intégration continue, du déploiement continu (CI/CD) et des environnements cloud native
 • Connaissances solides en gestion des bases de données SQL/NoSQL
 • Bonne culture des concepts modernes : DDD (Domain-Driven Design), architecture Hexagonale, TDD
 • Maîtrise des concepts clés : CDN, reverse proxy, mécanismes de cache, CORS...
Pratique confirmée des méthodes agiles (Scrum, Kanban)

Vous avez un esprit d'équipe, êtes proactif(ve) et faites preuve d'une forte capacité d'adaptation.
Vous faites également preuve d'une excellente communication, vous êtes capable de traduire des concepts techniques complexes en termes simples pour les parties prenantes.
Enfin, vous avez la capacité d'intégrer un dispositif fonctionnant suivant la méthodologie Agile.
Diplômé(e) d'une école d'ingénieur ou d'un parcours universitaire technique, vous avez minimum 8 ans d'expérience professionnelle en développement dont au moins 2 ans en tant que Tech Lead ou rôle équivalent."
france-travail-api,6808783,https://candidat.francetravail.fr/offres/recherche/detail/6808783,Développeur Full Stack (.NET / Angular / Python / Azure) - Équipe Agile F/H (H/F),,69 - Lyon,2025-12-18T20:35:38.000Z,CDI,,python sql,"Au sein de Framatome, l'équipe ADT est spécialisée dans le développement et l'architecture d'applications Web. Elle conçoit et maintient des solutions à forte valeur ajoutée pour les différentes business units du groupe : applications de gestion, applications industrielles, solutions data et intelligence artificielle.Dans un contexte agile et collaboratif, vous intégrerez un squad en croissance et participerez à la conception, au développement et à la maintenance d'applications métiers hébergées sur le Cloud Azure.Vos principales missions seront :Participer à la conception technique et fonctionnelle des nouvelles applications.Développer des fonctionnalités Back-end (.NET, Python) et Front-end (Angular).Concevoir et intégrer des composants dans les applications existantes.Contribuer à la mise en œuvre et à l'amélioration des pipelines CI/CD (DevOps).Participer à la maintenance évolutive et corrective (MCO / MCS) des applications existantes.Collaborer étroitement avec les autres développeurs, le Product Owner et le Scrum Master pour assurer la livraison continue de solutions fiables et performantes.Participer aux revues de code, à la documentation et à la veille technologique pour faire évoluer les pratiques de l'équipe.Vous interviendrez sur sur l'environnement technique suivant :Back-end : .NET / C#, Python,Front-end : Angular (PrimeNG),Base de données : SQL Server,Outils DevOps : Azure DevOps, pipelines CI/CD,Cloud : Azure Services, AKS, Rancher,OS : Linux / Windows. Pourquoi nous rejoindre ?En rejoignant notre équipe agile, vous participerez activement à l'innovation numérique au sein de Framatome. Vous travaillerez sur des projets variés mêlant gestion, industrie, data et intelligence artificielle, au service des métiers du groupe.Vous évoluerez dans un environnement stimulant, où le partage de connaissances, la montée en compétences et l'excellence technique font partie du quotidien. Chaque développement auquel vous contribuerez aura un impact concret sur la performance opérationnelle de l'entreprise et sur l'efficacité des équipes que nous accompagnons."
france-travail-api,6319294,https://candidat.francetravail.fr/offres/recherche/detail/6319294,Développeur Python/C#/Robot Framework (H/F),STEP UP,92 - Puteaux,2025-12-06T14:28:58.000Z,CDI,,python sql,"STEP UP est une société d'ingénierie experte en pilotage de projets industriels et informatiques (+ 250 collaborateurs sur 11 agences en France), plaçant le potentiel humain comme 1er vecteur d'excellence et de performance en entreprise.
Oubliez les sociétés d'ingénierie qui ne valorisent que vos seules compétences, chez STEP UP, nous visons également l'adéquation entre votre personnalité et la culture d'entreprise de nos clients. Cela se traduit pour vous par une différence fondamentale en termes de bien être, d'épanouissement au travail et de succès dans vos missions.
Ce que nous vous proposons :
 - Un cadre de travail épanouissant, stimulant et collaboratif, nous sommes certifiés entreprise où il fait bon vivre !
 - Des projets innovants et variés.
 - La possibilité de se perfectionner continuellement avec des formations internes.
 - Des perspectives d'évolution de carrière.
 - Un accompagnement individualisé avec un programme de développement du potentiel humain.
 - Un programme de cooptation.
Et bien sûr, nous prenons en charge 70% de votre mutuelle santé et encourageons financièrement la mobilité douce.
Le poste : 

Pour l'un de nos clients dans le domaine de l'environnement, nous recherchons un Développeur Python/C#/Robot Framework confirmé.
Missions principales:
A la demande du métier vous serez en charge de l'analyse , du paramétrage, du code des composants logiciels applicatifs
 dans le respect des évolutions souhaitées.
1) Dans un 1er temps:
- Contribuer à la définition des spécifications générales
- Travailler sur le développement/l'automatisation de nouveaux outils/services en Python/SQL
- Faire monter en compétences les membres de l'équipe en C# et assurer la maintenance d'une application jusqu'à leur autonomie
2) Dans un second temps:
- Développement de TNR sous Robot Framework
Profil recherché : 

Vous êtes...
De formation Ingénieur en Informatique (Bac +5) ou autre équivalent et vous avez une expérience réussie de 5 ans minimum sur un poste de développeur - 
Vous avez une expérience significative dans l'automatisation de test?
Compétences requises :
- Compétences avérées en développement et automatisation de tests
o?Python (maîtrise)
o?C# (maîtrise)
o?SQL
o  Robot Framework (maîtrise impérative de l'outil)"
france-travail-api,6169639,https://candidat.francetravail.fr/offres/recherche/detail/6169639,Formation - Concepteur Développeur d'Application H/F Java Python,FMS-EA,16 - Mérignac,2025-12-03T23:00:52.000Z,CDD Insertion - 12 Mois,Mensuel de 1815.0 Euros,python sql,"Description du poste:
Description du poste:
🚀 Opportunité Excitante chez FMS !

FMS EA vous propose un accompagnement personnalisé pour construire votre parcours professionnel avec une formation certifiante et rémunérée, ""Concepteur Développeur d'Application"" sur le périmètre technique ""Java-Python"".

Ce parcours de formation dure 12 mois, du 13/04/2026 au 15/04/2027, dont 6 mois de formation théorique et pratique, suivi de 6 mois de formation CDA en alternance en entreprise.

📚 A l'issue de la formation, vous serez capable de réaliser des applications Web Full Stack sur les technologies Java-Spring et Python-Django, associées à Angular.
Ce programme de formation inclut les modules suivants : Python, Java, Algorithmique, Git/GitHub/GitLab, POO, UML, BDD/SQL, HTML/CSS/JS, Angular, Django, Spring/Hibernate, Tests (unitaires, d’intégration, fonctionnels et de performance), Gestion de projet classique et agile (Scrum), Jenkins/Circle CI, SonarQube, Docker, Anglais professionnel, communication écrite et orale, gestion du stress, organisation, RGPD, IA générative, sécurité.

🛠️ Vous serez intégré(e) dans une équipe Agile Scrum/Safe travaillant sur des projets de développement pour un client privilégié. Sous la supervision d'un leader technique, vous participerez à toutes les phases d'un projet informatique, de la conception à l'intégration.

👨Vos missions :
- Analyser les besoins et estimer les charges avec l'aide du Product Owner et d'un Scrum master
- Développer de nouvelles fonctionnalités
- Maîtriser la chaine CI/CD, surveiller et suivre la production
- Assurer les tests fonctionnels de l'application
- Assurer le support utilisateurs (bugs, maintenance corrective et évolutive)

💼 Conditions :
- Lieu : Mérignac
- Rythme : lundi au vendredi - télétravail possible jusqu’à 2 jours par semaine
- Horaires formation : 8 h – 16 h
- Contrat : CDD Tremplin 6 mois – 35 heures / semaine
- Puis contrat d’apprentissage 10 mois – 35 heures/semaine
- Accompagnement durant votre parcours de formation pour préparer et présenter le titre professionnel CDA de niveau 6 équivalent Bac +3/+4

Le profil:
Le profil :
La formation est réservée aux bénéficiaires de la Reconnaissance de la Qualité de Travailleur Handicapé (RQTH).

- Avoir validé une formation dans le développement informatique (idéalement de niveau Bac +2 ou équivalent)
- Avoir une véritable appétence pour le code et le métier de développeur/développeuse
- Faire preuve de curiosité et de désir d'apprendre, être ouvert(e) à développer de nouvelles compétences
- Avoir la capacité à travailler en équipe, et contribuer à un environnement de travail positif
- Faire preuve de sens de l'organisation et de rigueur dans la gestion des priorités
- Anglais : Niveau B1 minimum idéalement

Informations complémentaires:
Informations complémentaires :
✨ Avantages sociaux de l’entreprise :
- Mutuelle AESIO prise en charge à 50% par l’employeur
- Prime de participation et intéressement à compter de 3 mois d’ancienneté
- Prime Vacances
- CSE 
- Plan de développement de carrière et de compétence adapté et individualisé
- Partenariat avec la plateforme Blablacar Daily
- Aide au logement

Si vous êtes sensible aux valeurs sociétales, à l'entraide et à l'innovation, et que vous cherchez du sens dans chacune de vos missions, cette opportunité est faite pour vous. Envoyez votre candidature dès maintenant !"
